ITEM: TIMESTEP
5811
ITEM: NUMBER OF ATOMS
2272
ITEM: BOX BOUNDS pp pp pp
-2.1977204902229017e+00 1.2859395849022266e+02
2.2466831253964842e-02 1.8034138168745997e+01
3.5896127169245312e-02 1.1384103872830766e+01
ITEM: ATOMS id type x y z c_eng
1945 1 96.8946 14.6812 7.21727 -4.12179
1946 1 99.614 15.565 4.37315 -4.12179
1947 1 99.614 15.565 7.21021 -4.12179
1948 1 100.52 17.3606 5.78933 -4.12179
1949 1 101.427 14.6533 5.78697 -4.12179
1950 1 102.333 16.4489 4.36609 -4.12179
1951 1 102.333 16.4489 7.20314 -4.12179
1952 1 104.146 15.5371 5.77991 -4.12179
1953 1 105.053 17.3327 4.35903 -4.12179
1954 1 105.053 17.3327 7.19608 -4.12179
1955 1 105.959 14.6253 4.35667 -4.12179
1956 1 105.959 14.6253 7.19373 -4.12179
1957 1 106.866 16.4209 5.77285 -4.12179
1958 1 108.679 15.5091 4.34961 -4.12179
1959 1 108.679 15.5091 7.18666 -4.12179
1960 1 109.585 17.3047 5.76578 -4.12179
1961 1 111.398 16.3929 4.34255 -4.1218
1962 1 110.492 14.5974 5.76343 -4.12178
1963 1 111.398 16.3929 7.1796 -4.1218
1447 1 115.024 14.5694 4.33313 -4.12186
1722 1 114.118 17.2768 4.33549 -4.12174
1877 1 115.024 14.5694 7.17018 -4.12186
1965 1 113.211 15.4812 5.75637 -4.12181
2097 1 114.118 17.2768 7.17254 -4.12174
1452 1 117.743 15.4534 4.32607 -4.12144
1881 1 117.743 15.4534 7.16312 -4.12144
1967 1 115.93 16.3651 5.7493 -4.12166
1969 1 118.651 17.2485 5.74224 -4.12238
1883 1 119.556 14.542 5.73989 -4.12074
1541 1 120.464 16.3362 4.319 -4.12351
1974 1 120.464 16.3362 7.15605 -4.12351
1459 1 124.099 14.507 4.30936 -4.13902
1889 1 124.099 14.507 7.14642 -4.13902
1546 1 123.176 17.2241 4.31203 -4.11517
1886 1 122.28 15.4231 5.73279 -4.12546
1977 1 124.98 16.3238 5.72633 -4.04801
1978 1 123.176 17.2241 7.14908 -4.11517
1465 1 126.722 15.4046 4.30624 -3.90023
1896 1 126.722 15.4046 7.14329 -3.90023
1983 1 127.862 17.2667 5.70517 -4.09935
2 1 -1.7655 1.80615 11.3648 -3.91134
7 1 0.860284 0.86461 11.3607 -4.14166
841 1 -1.7655 1.80615 8.52778 -3.91134
842 1 -0.0245806 2.69727 9.94386 -4.03228
844 1 0.860284 0.86461 8.52365 -4.14166
92 1 1.78457 3.56479 11.3581 -4.11535
845 1 2.68274 1.74866 9.93729 -4.1258
900 1 1.78457 3.56479 8.52101 -4.11535
12 1 4.50272 2.63026 11.3512 -4.12516
16 1 7.2217 1.69433 11.3406 -4.11587
847 1 5.41006 0.818255 9.92969 -4.11669
848 1 4.50272 2.63026 8.51414 -4.12516
849 1 7.2217 1.69433 8.50355 -4.11587
904 1 6.32183 3.51287 9.92898 -4.1306
850 1 9.01759 2.59162 9.89514 -3.99786
852 1 9.95483 0.771892 8.56717 -3.96944
103 1 10.9287 3.30274 11.1448 -3.97599
674 1 12.1553 0.747995 7.81886 -3.84132
675 1 12.1553 0.747995 10.6559 -3.84132
853 1 12.9748 2.76615 9.57153 -3.84133
909 1 10.9287 3.30274 8.30774 -3.97599
854 1 14.2015 0.211407 9.08263 -3.97603
855 1 16.1127 0.922569 10.3322 -3.99799
856 1 15.1752 2.74218 8.82314 -3.96936
912 1 16.98 3.62373 10.295 -4.08298
857 1 17.9087 1.81996 8.88674 -4.11622
859 1 19.7209 2.69634 10.2977 -4.11779
858 1 20.6261 0.883041 8.87616 -4.1233
861 1 22.4433 1.76337 10.2901 -4.12229
917 1 21.5362 3.57549 8.874 -4.12104
862 1 24.2601 2.6435 8.86684 -4.12199
864 1 25.1686 0.83216 10.283 -4.12167
920 1 26.0767 3.52352 10.2806 -4.12185
865 1 26.985 1.71209 8.85974 -4.12175
867 1 28.8014 2.59204 10.2735 -4.12177
866 1 29.7097 0.780552 8.85263 -4.12179
869 1 31.5262 1.66052 10.2664 -4.12179
923 1 30.6179 3.472 8.85026 -4.12178
870 1 33.3426 2.54048 8.84316 -4.12179
872 1 34.2509 0.729003 10.2593 -4.12179
873 1 36.0674 1.60896 8.83605 -4.12179
929 1 35.1591 3.42044 10.2569 -4.12179
875 1 38.7921 0.677449 8.82894 -4.12179
876 1 37.8838 2.48893 10.2498 -4.12179
932 1 39.7003 3.36889 8.82657 -4.12179
877 1 40.6086 1.55741 10.2427 -4.12179
879 1 42.4251 2.43737 8.81947 -4.12179
878 1 43.3333 0.625895 10.2356 -4.12179
881 1 45.1498 1.50586 8.81236 -4.12179
937 1 44.2415 3.31734 10.2333 -4.12179
882 1 46.9663 2.38582 10.2262 -4.12179
884 1 47.8745 0.574342 8.80526 -4.12179
940 1 48.7827 3.26578 8.80289 -4.12179
885 1 49.691 1.4543 10.219 -4.12179
887 1 51.5075 2.33427 8.79578 -4.12179
886 1 52.4157 0.522785 10.2119 -4.12178
943 1 53.324 3.21423 10.2096 -4.12177
889 1 54.2322 1.40276 8.78868 -4.12187
890 1 56.0487 2.2827 10.2025 -4.1212
892 1 56.9567 0.471596 8.78159 -4.12403
948 1 57.865 3.16182 8.77915 -4.12178
893 1 58.7757 1.35011 10.1955 -4.08817
895 1 60.5807 2.23295 8.77296 -3.91525
896 1 61.5541 0.355617 10.1861 -3.90585
1985 1 62.9748 2.43467 8.74824 -3.89723
1987 1 63.9595 0.568143 10.1612 -3.93741
1986 1 64.8433 3.22836 10.1607 -3.91012
1988 1 65.7827 1.48099 8.73753 -3.99193
1989 1 67.7404 2.17851 10.1433 -4.10296
1990 1 69.6709 1.37331 8.70802 -4.02531
1991 1 70.6222 3.12103 10.122 -4.04796
1992 1 72.4264 2.22075 8.69928 -4.11515
1993 1 71.5031 0.435008 10.1205 -4.13901
1994 1 74.235 1.31087 10.1132 -4.11917
1995 1 75.1377 3.10866 8.69231 -4.12352
1996 1 76.0464 0.399995 8.68994 -4.12074
1997 1 76.9516 2.19634 10.1061 -4.12238
1998 1 78.7649 1.2844 8.68288 -4.122
1999 1 79.6716 3.07981 10.0991 -4.12166
2000 1 80.5779 0.372565 10.0967 -4.12186
2001 1 81.4845 2.16808 8.67582 -4.12174
2002 1 83.2974 1.25633 10.0896 -4.12177
2003 1 85.1104 0.344572 8.6664 -4.12178
2004 1 84.2039 3.05192 8.66876 -4.1218
2005 1 86.0168 2.14015 10.0826 -4.12179
2006 1 87.8298 1.22839 8.65934 -4.12179
2007 1 88.7363 3.02396 10.0755 -4.12179
2008 1 89.6428 0.316622 10.0732 -4.12179
2009 1 90.5492 2.1122 8.65228 -4.12179
2010 1 92.3622 1.20043 10.0661 -4.12179
2011 1 93.2687 2.99601 8.64521 -4.12179
2012 1 94.1751 0.288668 8.64286 -4.12179
2013 1 95.0816 2.08424 10.059 -4.12179
2014 1 96.8946 1.17248 8.6358 -4.12179
2015 1 97.8011 2.96806 10.052 -4.12179
2016 1 98.7075 0.260714 10.0496 -4.12179
2017 1 99.614 2.05629 8.62873 -4.12179
2018 1 101.427 1.14453 10.0425 -4.12179
2019 1 102.333 2.9401 8.62167 -4.12179
2020 1 103.24 0.232761 8.61931 -4.12179
2021 1 104.146 2.02834 10.0355 -4.12179
2022 1 105.959 1.11657 8.61225 -4.12179
2023 1 107.772 0.204807 10.0261 -4.12179
2024 1 106.866 2.91215 10.0284 -4.12179
2025 1 108.679 2.00038 8.60519 -4.12179
2026 1 110.492 1.08862 10.019 -4.12178
2027 1 111.398 2.88419 8.59813 -4.1218
2028 1 112.305 0.176862 8.59577 -4.12177
1966 1 115.024 1.06063 8.58871 -4.12186
2029 1 113.211 1.97242 10.0119 -4.12181
1625 1 117.743 1.94465 8.58165 -4.12144
2030 1 115.93 2.8563 10.0049 -4.12166
2262 1 116.837 0.1488 10.0025 -4.122
1629 1 120.464 2.82745 8.57458 -4.12351
2264 1 119.556 1.0332 9.99547 -4.12074
1975 1 121.367 0.122327 8.57224 -4.11917
1979 1 124.099 0.998199 8.56494 -4.13902
2036 1 122.28 1.91437 9.98837 -4.12546
2037 1 124.98 2.81508 9.98191 -4.04801
1638 1 126.722 1.89587 8.56182 -3.90023
2271 1 125.931 0.0598972 9.9774 -4.02523
88 1 -0.973872 4.45758 11.3665 -4.02516
172 1 -0.0245806 7.20019 11.3624 -4.03228
898 1 -0.973872 4.45758 8.52947 -4.02516
899 1 -1.7655 6.30906 9.94631 -3.91134
901 1 0.860284 5.36753 9.94217 -4.14166
953 1 -0.0245806 7.20019 8.52533 -4.03228
93 1 2.68274 6.25158 11.3558 -4.1258
902 1 2.68274 6.25158 8.51877 -4.1258
903 1 3.59619 4.44292 9.9348 -4.11827
97 1 5.41006 5.32117 11.3482 -4.11669
905 1 5.41006 5.32117 8.51117 -4.11669
907 1 7.2217 6.19725 9.92207 -4.11587
959 1 4.50272 7.13317 9.93267 -4.12516
100 1 8.14998 4.3932 11.3509 -4.08319
185 1 9.01759 7.09454 11.3137 -3.99786
906 1 8.14998 4.3932 8.51385 -4.08319
908 1 9.95483 5.27481 9.9857 -3.96944
962 1 9.01759 7.09454 8.47661 -3.99786
757 1 12.1553 5.25091 9.23739 -3.84132
526 1 14.2015 4.71432 7.66411 -3.97603
910 1 14.2015 4.71432 10.5012 -3.97603
913 1 16.1127 5.42549 8.91367 -3.99799
914 1 17.9087 6.32288 10.3053 -4.11622
915 1 18.8078 4.50389 8.87984 -4.12998
970 1 19.7209 7.19926 8.87912 -4.11779
916 1 20.6261 5.38596 10.2947 -4.1233
919 1 22.4433 6.26629 8.87156 -4.12229
918 1 23.3522 4.45521 10.2877 -4.12145
921 1 25.1686 5.33508 8.86447 -4.12167
973 1 24.2601 7.14642 10.2854 -4.12199
922 1 26.985 6.21501 10.2783 -4.12175
924 1 27.8932 4.4035 8.85737 -4.12181
978 1 28.8014 7.09496 8.855 -4.12177
925 1 29.7097 5.28347 10.2712 -4.12179
926 1 32.4344 4.35196 10.264 -4.12178
927 1 31.5262 6.16343 8.84789 -4.12179
982 1 33.3426 7.0434 10.2617 -4.12179
928 1 34.2509 5.23192 8.84079 -4.12179
931 1 36.0674 6.11188 10.2546 -4.12179
930 1 36.9756 4.3004 8.83368 -4.12179
933 1 38.7921 5.18037 10.2475 -4.12179
987 1 37.8838 6.99184 8.83131 -4.12179
934 1 40.6086 6.06033 8.82421 -4.12179
935 1 41.5168 4.24885 10.2404 -4.12179
990 1 42.4251 6.94029 10.238 -4.12179
936 1 43.3333 5.12881 8.8171 -4.12179
939 1 45.1498 6.00878 10.2309 -4.12179
938 1 46.058 4.1973 8.80999 -4.12179
941 1 47.8745 5.07726 10.2238 -4.12179
993 1 46.9663 6.88874 8.80763 -4.12179
942 1 49.691 5.95722 8.80052 -4.12179
944 1 50.5992 4.14574 10.2167 -4.12178
998 1 51.5075 6.83718 10.2143 -4.12179
945 1 52.4157 5.0257 8.79341 -4.12178
946 1 55.1404 4.09415 8.78631 -4.12176
947 1 54.2322 5.90568 10.2072 -4.12187
1002 1 56.0487 6.78562 8.78393 -4.1212
949 1 56.9567 4.97451 10.2001 -4.12403
950 1 59.6748 4.05472 10.1926 -4.00083
951 1 58.7757 5.85303 8.77699 -4.08817
952 1 61.5541 4.85853 8.76761 -3.90585
1007 1 60.5807 6.73587 10.1915 -3.91525
2042 1 62.9748 6.93759 10.1668 -3.89723
2043 1 63.9595 5.07106 8.74266 -3.93741
2045 1 65.7827 5.98391 10.1561 -3.99193
2044 1 66.5765 4.1329 8.73944 -3.90988
2046 1 67.7404 6.68142 8.7248 -4.10296
2047 1 68.8797 4.04012 8.70504 -3.90002
2048 1 69.6709 5.87623 10.1266 -4.02531
2049 1 71.5031 4.93793 8.70194 -4.13901
2050 1 72.4264 6.72367 10.1178 -4.11515
2051 1 73.3221 4.02175 10.1156 -4.12547
2052 1 74.235 5.81378 8.69464 -4.11917
2053 1 76.0464 4.90291 10.1085 -4.12074
2054 1 76.9516 6.69926 8.68759 -4.12238
2055 1 77.8588 3.99147 8.68524 -4.12144
2056 1 78.7649 5.78731 10.1014 -4.122
2057 1 80.5779 4.87548 8.67817 -4.12186
2058 1 81.4845 6.671 10.0943 -4.12174
2059 1 82.3909 3.96369 10.092 -4.12181
2060 1 83.2974 5.75925 8.67111 -4.12177
2061 1 85.1104 4.84749 10.0849 -4.12178
2062 1 86.0168 6.64307 8.66405 -4.12179
2063 1 86.9233 3.93573 8.66169 -4.12179
2064 1 87.8298 5.73131 10.0779 -4.12179
2065 1 89.6428 4.81954 8.65463 -4.12179
2066 1 91.4557 3.90777 10.0684 -4.12179
2067 1 90.5492 6.61512 10.0708 -4.12179
2068 1 92.3622 5.70335 8.64757 -4.12179
2069 1 94.1751 4.79159 10.0614 -4.12179
2070 1 95.0816 6.58716 8.6405 -4.12179
2071 1 95.9881 3.87982 8.63815 -4.12179
2072 1 96.8946 5.6754 10.0543 -4.12179
2073 1 98.7075 4.76363 8.63109 -4.12179
2074 1 99.614 6.55921 10.0473 -4.12179
2075 1 101.427 5.64744 8.62402 -4.12179
2076 1 100.52 3.85187 10.0449 -4.12179
2077 1 103.24 4.73568 10.0378 -4.12179
2078 1 104.146 6.53125 8.61696 -4.12179
2079 1 105.053 3.82391 8.61461 -4.12179
2080 1 105.959 5.61949 10.0308 -4.12179
2081 1 107.772 4.70772 8.60754 -4.12179
2082 1 108.679 6.5033 10.0237 -4.12179
2083 1 110.492 5.59154 8.60048 -4.12178
2084 1 109.585 3.79596 10.0214 -4.12179
2085 1 112.305 4.67978 10.0143 -4.12177
1374 1 114.118 3.76803 8.59106 -4.12174
2086 1 115.024 5.56355 10.0072 -4.12186
2087 1 113.211 6.47534 8.59342 -4.12181
1626 1 116.837 4.65172 8.584 -4.122
2031 1 118.651 3.73977 9.99782 -4.12238
2089 1 117.743 6.44756 10.0002 -4.12144
1713 1 119.556 5.53612 8.57694 -4.12074
2035 1 121.367 4.62524 9.99077 -4.11917
1633 1 123.176 3.71535 8.5676 -4.11517
1716 1 122.28 6.41729 8.56984 -4.12546
2094 1 124.099 5.50112 9.98347 -4.13902
2040 1 127.862 3.75799 9.96074 -4.09935
1635 1 125.931 4.56282 8.55887 -4.02523
2098 1 126.722 6.39878 9.98034 -3.90023
176 1 0.860284 9.87045 11.3607 -4.14166
254 1 -1.7655 10.812 11.3648 -3.91134
954 1 -0.973872 8.9605 9.94799 -4.02516
957 1 0.860284 9.87045 8.52365 -4.14166
1009 1 -1.7655 10.812 8.52778 -3.91134
178 1 3.59619 8.94584 11.3533 -4.11827
956 1 1.78457 8.06771 9.93953 -4.11535
958 1 3.59619 8.94584 8.51628 -4.11827
1013 1 2.68274 10.7545 9.93729 -4.1258
182 1 6.32183 8.01579 11.3475 -4.1306
269 1 7.2217 10.7002 11.3406 -4.11587
960 1 6.32183 8.01579 8.51046 -4.1306
961 1 5.41006 9.82409 9.92969 -4.11669
1018 1 7.2217 10.7002 8.50355 -4.11587
963 1 8.14998 8.89612 9.93237 -4.08319
964 1 9.95483 9.77773 8.56717 -3.96944
106 1 12.9748 7.26907 10.9901 -3.84133
911 1 12.9748 7.26907 8.15301 -3.84133
505 1 12.1553 9.75383 7.81886 -3.84132
506 1 12.1553 9.75383 10.6559 -3.84132
965 1 10.9287 7.80565 9.72627 -3.97599
967 1 15.1752 7.2451 10.2417 -3.96936
966 1 14.2015 9.21724 9.08263 -3.97603
969 1 16.1127 9.9284 10.3322 -3.99799
968 1 16.98 8.12665 8.87645 -4.08298
971 1 18.8078 9.0068 10.2984 -4.12998
1026 1 17.9087 10.8258 8.88674 -4.11622
972 1 20.6261 9.88888 8.87616 -4.1233
974 1 21.5362 8.07841 10.2925 -4.12104
1029 1 22.4433 10.7692 10.2901 -4.12229
975 1 23.3522 8.95813 8.86922 -4.12145
976 1 26.0767 8.02644 8.8621 -4.12185
977 1 25.1686 9.838 10.283 -4.12167
1033 1 26.985 10.7179 8.85974 -4.12175
979 1 27.8932 8.90642 10.2759 -4.12181
981 1 29.7097 9.78639 8.85263 -4.12179
980 1 30.6179 7.97492 10.2688 -4.12178
983 1 32.4344 8.85488 8.84552 -4.12178
1038 1 31.5262 10.6664 10.2664 -4.12179
984 1 34.2509 9.73484 10.2593 -4.12179
985 1 35.1591 7.92336 8.83842 -4.12179
1041 1 36.0674 10.6148 8.83605 -4.12179
986 1 36.9756 8.80332 10.2522 -4.12179
989 1 38.7921 9.68328 8.82894 -4.12179
988 1 39.7003 7.87181 10.2451 -4.12179
991 1 41.5168 8.75177 8.82184 -4.12179
1046 1 40.6086 10.5632 10.2427 -4.12179
992 1 43.3333 9.63173 10.2356 -4.12179
994 1 44.2415 7.82025 8.81473 -4.12179
1049 1 45.1498 10.5117 8.81236 -4.12179
995 1 46.058 8.70022 10.2285 -4.12179
996 1 48.7827 7.7687 10.2214 -4.12179
997 1 47.8745 9.58018 8.80526 -4.12179
1053 1 49.691 10.4601 10.219 -4.12179
999 1 50.5992 8.64866 8.79815 -4.12178
1000 1 53.324 7.71715 8.79105 -4.12177
1001 1 52.4157 9.52862 10.2119 -4.12178
1003 1 55.1404 8.59707 10.2048 -4.12176
1058 1 54.2322 10.4086 8.78868 -4.12187
1004 1 57.865 7.66474 10.1977 -4.12178
1006 1 56.9567 9.47743 8.78159 -4.12403
1005 1 59.6748 8.55764 8.77409 -4.00083
1061 1 58.7757 10.3559 10.1955 -4.08817
1008 1 61.5541 9.36145 10.1861 -3.90585
2101 1 63.9595 9.57398 10.1612 -3.93741
2100 1 64.8433 7.73128 8.7422 -3.91012
2102 1 65.7827 10.4868 8.73753 -3.99193
2103 1 66.5765 8.63582 10.158 -3.90988
2104 1 68.8797 8.54304 10.1236 -3.90002
2105 1 69.6709 10.3792 8.70802 -4.02531
2106 1 70.6222 7.62395 8.7035 -4.04796
2107 1 71.5031 9.44084 10.1205 -4.13901
2108 1 73.3221 8.52466 8.69704 -4.12547
2109 1 74.235 10.3167 10.1132 -4.11917
2110 1 75.1377 7.61158 10.1108 -4.12352
2111 1 76.0464 9.40583 8.68994 -4.12074
2112 1 78.7649 10.2902 8.68288 -4.122
2113 1 77.8588 8.49438 10.1038 -4.12144
2114 1 79.6716 7.58273 8.68053 -4.12166
2115 1 80.5779 9.3784 10.0967 -4.12186
2116 1 82.3909 8.46661 8.67347 -4.12181
2117 1 83.2974 10.2622 10.0896 -4.12177
2118 1 85.1104 9.35041 8.6664 -4.12178
2119 1 84.2039 7.55484 10.0873 -4.1218
2120 1 86.9233 8.43864 10.0802 -4.12179
2121 1 88.7363 7.52688 8.65698 -4.12179
2122 1 87.8298 10.2342 8.65934 -4.12179
2123 1 89.6428 9.32246 10.0732 -4.12179
2124 1 91.4557 8.41069 8.64992 -4.12179
2125 1 92.3622 10.2063 10.0661 -4.12179
2126 1 93.2687 7.49893 10.0637 -4.12179
2127 1 94.1751 9.2945 8.64286 -4.12179
2128 1 95.9881 8.38274 10.0567 -4.12179
2129 1 97.8011 7.47097 8.63344 -4.12179
2130 1 96.8946 10.1783 8.6358 -4.12179
2131 1 98.7075 9.26655 10.0496 -4.12179
2132 1 100.52 8.35478 8.62638 -4.12179
2133 1 101.427 10.1504 10.0425 -4.12179
2134 1 102.333 7.44302 10.0402 -4.12179
2135 1 103.24 9.2386 8.61931 -4.12179
2136 1 105.053 8.32683 10.0331 -4.12179
2137 1 105.959 10.1224 8.61225 -4.12179
2138 1 106.866 7.41507 8.6099 -4.12179
2139 1 107.772 9.21064 10.0261 -4.12179
2140 1 109.585 8.29888 8.60283 -4.12179
2141 1 111.398 7.38711 10.0167 -4.1218
2142 1 110.492 10.0945 10.019 -4.12178
2143 1 112.305 9.1827 8.59577 -4.12177
1461 1 114.118 8.27095 10.0096 -4.12174
1793 1 115.024 10.0665 8.58871 -4.12186
1708 1 115.93 7.35922 8.58636 -4.12166
1711 1 118.651 8.24269 8.57929 -4.12238
2146 1 116.837 9.15464 10.0025 -4.122
2092 1 120.464 7.33037 9.9931 -4.12351
1801 1 121.367 9.12816 8.57224 -4.11917
2148 1 119.556 10.039 9.99547 -4.12074
1720 1 124.98 7.31799 8.56338 -4.04801
1806 1 124.099 10.004 8.56494 -4.13902
2096 1 123.176 8.21827 9.98613 -4.11517
1725 1 127.862 8.26091 8.54222 -4.09935
2099 1 127.862 8.26091 11.3793 -4.09935
2155 1 125.931 9.06573 9.9774 -4.02523
258 1 -0.973872 13.4634 11.3665 -4.02516
1011 1 -0.973872 13.4634 8.52947 -4.02516
1012 1 -0.0245806 11.7031 9.94386 -4.03228
1068 1 0.860284 14.3734 9.94217 -4.14166
261 1 1.78457 12.5706 11.3581 -4.11535
1014 1 1.78457 12.5706 8.52101 -4.11535
1015 1 3.59619 13.4488 9.9348 -4.11827
265 1 4.50272 11.6361 11.3512 -4.12516
349 1 5.41006 14.327 11.3482 -4.11669
1016 1 4.50272 11.6361 8.51414 -4.12516
1017 1 6.32183 12.5187 9.92898 -4.1306
1071 1 5.41006 14.327 8.51117 -4.11669
270 1 8.14998 13.399 11.3509 -4.08319
1019 1 9.01759 11.5975 9.89514 -3.99786
1020 1 8.14998 13.399 8.51385 -4.08319
1076 1 9.95483 14.2806 9.9857 -3.96944
274 1 10.9287 12.3086 11.1448 -3.97599
592 1 12.1553 14.2567 9.23739 -3.84132
1021 1 12.9748 11.772 9.57153 -3.84133
1022 1 10.9287 12.3086 8.30774 -3.97599
695 1 14.2015 13.7202 7.66411 -3.97603
1023 1 14.2015 13.7202 10.5012 -3.97603
1024 1 15.1752 11.748 8.82314 -3.96936
1079 1 16.1127 14.4313 8.91367 -3.99799
1025 1 16.98 12.6296 10.295 -4.08298
1027 1 19.7209 11.7022 10.2977 -4.11779
1028 1 18.8078 13.5097 8.87984 -4.12998
1083 1 20.6261 14.3918 10.2947 -4.1233
1030 1 21.5362 12.5813 8.874 -4.12104
1031 1 23.3522 13.461 10.2877 -4.12145
1032 1 24.2601 11.6493 8.86684 -4.12199
1034 1 26.0767 12.5294 10.2806 -4.12185
1088 1 25.1686 14.3409 8.86447 -4.12167
1035 1 28.8014 11.5979 10.2735 -4.12177
1037 1 27.8932 13.4093 8.85737 -4.12181
1091 1 29.7097 14.2893 10.2712 -4.12179
1036 1 30.6179 12.4778 8.85026 -4.12178
1040 1 32.4344 13.3578 10.264 -4.12178
1039 1 33.3426 11.5463 8.84316 -4.12179
1042 1 35.1591 12.4263 10.2569 -4.12179
1096 1 34.2509 14.2378 8.84079 -4.12179
1043 1 36.9756 13.3062 8.83368 -4.12179
1044 1 37.8838 11.4948 10.2498 -4.12179
1099 1 38.7921 14.1862 10.2475 -4.12179
1045 1 39.7003 12.3747 8.82657 -4.12179
1047 1 42.4251 11.4432 8.81947 -4.12179
1048 1 41.5168 13.2547 10.2404 -4.12179
1103 1 43.3333 14.1346 8.8171 -4.12179
1050 1 44.2415 12.3232 10.2333 -4.12179
1051 1 46.058 13.2031 8.80999 -4.12179
1052 1 46.9663 11.3917 10.2262 -4.12179
1054 1 48.7827 12.2716 8.80289 -4.12179
1108 1 47.8745 14.0831 10.2238 -4.12179
1055 1 51.5075 11.3401 8.79578 -4.12179
1057 1 50.5992 13.1516 10.2167 -4.12178
1056 1 53.324 12.2201 10.2096 -4.12177
1111 1 52.4157 14.0315 8.79341 -4.12178
1060 1 55.1404 13.1 8.78631 -4.12176
1059 1 56.0487 11.2885 10.2025 -4.1212
1062 1 57.865 12.1677 8.77915 -4.12178
1116 1 56.9567 13.9803 10.2001 -4.12403
1063 1 59.6748 13.0606 10.1926 -4.00083
1064 1 60.5807 11.2388 8.77296 -3.91525
1120 1 61.5541 13.8644 8.76761 -3.90585
2157 1 62.9748 11.4405 8.74824 -3.89723
2158 1 63.9595 14.0769 8.74266 -3.93741
2159 1 64.8433 12.2342 10.1607 -3.91012
2160 1 66.5765 13.1387 8.73944 -3.90988
2161 1 67.7404 11.1843 10.1433 -4.10296
2162 1 68.8797 13.046 8.70504 -3.90002
2163 1 70.6222 12.1269 10.122 -4.04796
2164 1 72.4264 11.2266 8.69928 -4.11515
2165 1 71.5031 13.9438 8.70194 -4.13901
2166 1 73.3221 13.0276 10.1156 -4.12547
2167 1 75.1377 12.1145 8.69231 -4.12352
2168 1 76.0464 13.9087 10.1085 -4.12074
2169 1 76.9516 11.2022 10.1061 -4.12238
2170 1 77.8588 12.9973 8.68524 -4.12144
2171 1 79.6716 12.0856 10.0991 -4.12166
2172 1 80.5779 13.8813 8.67817 -4.12186
2173 1 81.4845 11.1739 8.67582 -4.12174
2174 1 82.3909 12.9695 10.092 -4.12181
2175 1 84.2039 12.0578 8.66876 -4.1218
2176 1 85.1104 13.8533 10.0849 -4.12178
2177 1 86.0168 11.146 10.0826 -4.12179
2178 1 86.9233 12.9416 8.66169 -4.12179
2179 1 88.7363 12.0298 10.0755 -4.12179
2180 1 89.6428 13.8254 8.65463 -4.12179
2181 1 90.5492 11.118 8.65228 -4.12179
2182 1 91.4557 12.9136 10.0684 -4.12179
2183 1 93.2687 12.0018 8.64521 -4.12179
2184 1 95.0816 11.0901 10.059 -4.12179
2185 1 94.1751 13.7974 10.0614 -4.12179
2186 1 95.9881 12.8857 8.63815 -4.12179
2187 1 97.8011 11.9739 10.052 -4.12179
2188 1 98.7075 13.7695 8.63109 -4.12179
2189 1 99.614 11.0621 8.62873 -4.12179
2190 1 100.52 12.8577 10.0449 -4.12179
2191 1 102.333 11.9459 8.62167 -4.12179
2192 1 104.146 11.0342 10.0355 -4.12179
2193 1 103.24 13.7415 10.0378 -4.12179
2194 1 105.053 12.8297 8.61461 -4.12179
2195 1 106.866 11.918 10.0284 -4.12179
2196 1 107.772 13.7136 8.60754 -4.12179
2197 1 108.679 11.0062 8.60519 -4.12179
2198 1 111.398 11.89 8.59813 -4.1218
2199 1 109.585 12.8018 10.0214 -4.12179
2200 1 112.305 13.6856 10.0143 -4.12177
1548 1 114.118 12.7739 8.59106 -4.12174
2202 1 113.211 10.9783 10.0119 -4.12181
1797 1 117.743 10.9505 8.58165 -4.12144
1882 1 116.837 13.6576 8.584 -4.122
2145 1 115.93 11.8621 10.0049 -4.12166
2203 1 118.651 12.7456 9.99782 -4.12238
1802 1 120.464 11.8333 8.57458 -4.12351
2207 1 121.367 13.6311 9.99077 -4.11917
2151 1 122.28 10.9202 9.98837 -4.12546
1890 1 123.176 12.7212 8.5676 -4.11517
2153 1 124.98 11.8209 9.98191 -4.04801
1810 1 126.722 10.9017 8.56182 -3.90023
1894 1 125.931 13.5687 8.55887 -4.02523
2213 1 127.862 12.7638 9.96074 -4.09935
341 1 -0.0245806 16.206 11.3624 -4.03228
843 1 -0.973872 17.9663 9.94799 -4.02516
1066 1 -1.7655 15.3149 9.94631 -3.91134
1067 1 -0.0245806 16.206 8.52533 -4.03228
9 1 3.59619 17.9517 11.3533 -4.11827
345 1 2.68274 15.2574 11.3558 -4.1258
846 1 3.59619 17.9517 8.51628 -4.11827
1069 1 1.78457 17.0735 9.93953 -4.11535
1070 1 2.68274 15.2574 8.51877 -4.1258
350 1 6.32183 17.0216 11.3475 -4.1306
1072 1 6.32183 17.0216 8.51046 -4.1306
1073 1 4.50272 16.139 9.93267 -4.12516
1074 1 7.2217 15.2031 9.92207 -4.11587
353 1 9.01759 16.1004 11.3137 -3.99786
851 1 8.14998 17.902 9.93237 -4.08319
1075 1 9.01759 16.1004 8.47661 -3.99786
357 1 12.9748 16.2749 10.9901 -3.84133
1077 1 10.9287 16.8115 9.72627 -3.97599
1078 1 12.9748 16.2749 8.15301 -3.84133
1081 1 15.1752 16.2509 10.2417 -3.96936
1080 1 16.98 17.1325 8.87645 -4.08298
860 1 18.8078 18.0126 10.2984 -4.12998
