ITEM: TIMESTEP
13225
ITEM: NUMBER OF ATOMS
2927
ITEM: BOX BOUNDS pp pp pp
-2.0174776239694991e+00 1.3559208562396901e+02
1.7541432723851027e-02 2.2244893567276108e+01
7.8240202608196047e-03 1.0552175979739211e+01
ITEM: ATOMS id type x y z c_eng
2184 1 87.4602 14.3893 5.60468 -4.44982
1698 1 88.0171 12.7191 3.84729 -4.44981
1766 1 89.1314 14.9355 3.84728 -4.44982
2187 1 89.6883 13.2653 5.60468 -4.44982
1702 1 91.3595 13.8115 3.84728 -4.44982
2256 1 90.8026 15.4817 5.60468 -4.44982
2190 1 93.0307 14.3578 5.60468 -4.44982
1772 1 94.7018 14.904 3.84729 -4.44982
2192 1 95.2588 13.2339 5.60468 -4.44982
2261 1 96.3729 15.4503 5.60468 -4.44982
1708 1 96.9299 13.7801 3.84729 -4.44982
2196 1 98.601 14.3264 5.60468 -4.44982
1779 1 100.272 14.8726 3.84729 -4.44982
1713 1 102.5 13.7486 3.84729 -4.44982
2198 1 100.829 13.2024 5.60468 -4.44982
2268 1 101.943 15.4189 5.60468 -4.44982
2202 1 104.171 14.2949 5.60468 -4.44982
1785 1 105.842 14.8411 3.84729 -4.44982
1719 1 108.071 13.7172 3.84729 -4.44982
2205 1 106.4 13.1709 5.60468 -4.44982
2274 1 107.514 15.3874 5.60468 -4.44982
1791 1 111.413 14.8096 3.84729 -4.44982
2208 1 109.742 14.2634 5.60468 -4.44982
2211 1 111.97 13.1394 5.60468 -4.44982
1725 1 113.641 13.6857 3.84729 -4.44982
2279 1 113.084 15.3559 5.60468 -4.44982
1797 1 116.983 14.7782 3.84729 -4.44982
2214 1 115.312 14.2319 5.60468 -4.44982
2216 1 117.54 13.1079 5.60468 -4.44982
1730 1 119.211 13.6542 3.84729 -4.44981
2285 1 118.654 15.3244 5.60468 -4.44982
1801 1 120.325 15.8706 3.84729 -4.44983
2219 1 120.883 14.2004 5.60468 -4.44981
1803 1 122.554 14.7466 3.84729 -4.44984
2221 1 123.111 13.0765 5.60468 -4.44979
1735 1 124.782 13.6226 3.84729 -4.44988
2291 1 124.225 15.2928 5.60468 -4.44988
2224 1 126.453 14.1686 5.60468 -4.45009
1806 1 125.895 15.8393 3.84729 -4.44969
1808 1 128.123 14.7155 3.84729 -4.44957
2226 1 128.683 13.0438 5.60468 -4.45099
1740 1 130.348 13.5918 3.84729 -4.44647
2229 1 132.014 14.1426 5.60468 -4.41254
2298 1 129.793 15.2629 5.60468 -4.44682
1812 1 131.468 15.8065 3.84729 -4.43607
1814 1 133.727 14.6897 3.84729 -4.2371
2230 1 134.231 13.0475 5.60468 -4.29412
838 1 0.874694 16.2166 5.60468 -4.12212
839 1 -1.25181 17.3529 5.60468 -4.24872
840 1 0.470254 17.9138 3.84729 -4.31837
842 1 3.12321 16.1776 5.60468 -4.1585
843 1 1.99138 18.4465 5.60468 -4.15687
844 1 3.52437 17.868 3.84729 -4.35604
845 1 5.26044 17.3017 5.60468 -4.40473
846 1 5.7854 18.9477 3.84729 -4.44291
847 1 6.90863 16.7146 3.84729 -4.45234
848 1 8.58264 16.1476 5.60468 -4.45011
849 1 7.47402 18.3836 5.60468 -4.44419
850 1 9.14241 17.81 3.84729 -4.4506
851 1 10.8158 17.2408 5.60468 -4.45
852 1 11.3746 18.9034 3.84729 -4.44992
853 1 12.4902 16.6714 3.84729 -4.44989
854 1 13.0484 18.3338 5.60468 -4.44988
855 1 14.1647 16.102 5.60468 -4.44974
856 1 14.7226 17.7643 3.84729 -4.44984
857 1 16.3968 17.1948 5.60468 -4.4498
858 1 16.9548 18.8572 3.84729 -4.44982
859 1 18.071 16.6252 3.84729 -4.44981
860 1 18.629 18.2876 5.60468 -4.44981
789 1 19.7451 16.0556 5.60468 -4.44982
861 1 20.3031 17.7181 3.84729 -4.44981
862 1 21.9773 17.1485 5.60468 -4.44981
863 1 22.5353 18.8109 3.84729 -4.44981
864 1 23.6514 16.5789 3.84729 -4.44981
865 1 24.2095 18.2414 5.60468 -4.44981
793 1 25.3255 16.0094 5.60468 -4.44981
866 1 25.8836 17.6718 3.84729 -4.44981
867 1 27.5577 17.1022 5.60468 -4.44981
868 1 28.1158 18.7647 3.84729 -4.44981
869 1 29.2319 16.5327 3.84729 -4.44981
870 1 29.7899 18.1951 5.60468 -4.44981
799 1 30.906 15.9631 5.60468 -4.44981
871 1 31.464 17.6255 3.84729 -4.44981
872 1 33.6962 18.7184 3.84729 -4.44981
873 1 33.1382 17.056 5.60468 -4.44981
874 1 34.8123 16.4864 3.84729 -4.44981
875 1 35.3703 18.1488 5.60468 -4.44981
805 1 36.4864 15.9168 5.60468 -4.44981
876 1 37.0444 17.5793 3.84729 -4.44981
878 1 38.7186 17.0097 5.60468 -4.44981
877 1 39.2766 18.6721 3.84729 -4.44981
880 1 40.3927 16.4401 3.84729 -4.44981
881 1 40.9507 18.1025 5.60468 -4.44981
882 1 42.6248 17.5329 3.84728 -4.44981
883 1 44.2989 16.9633 5.60468 -4.44981
884 1 44.8569 18.6258 3.84728 -4.44981
886 1 45.9731 16.3938 3.84728 -4.44981
887 1 46.531 18.0562 5.60468 -4.44981
888 1 48.2052 17.4866 3.84729 -4.4498
889 1 49.8794 16.917 5.60468 -4.44979
890 1 50.4373 18.5794 3.8473 -4.44979
891 1 51.5538 16.3476 3.84734 -4.4498
893 1 52.1115 18.0098 5.60468 -4.44976
894 1 53.786 17.4404 3.84741 -4.4498
896 1 55.4608 16.8709 5.60468 -4.44994
897 1 56.0184 18.5331 3.84746 -4.44981
898 1 57.1349 16.3014 3.84703 -4.44985
899 1 57.6938 17.9636 5.60468 -4.45045
900 1 59.3668 17.3935 3.8463 -4.45025
902 1 61.5953 18.487 3.84652 -4.44633
903 1 61.0381 16.8222 5.60468 -4.44899
901 1 59.9273 19.0571 5.60468 -4.45172
904 1 62.7111 16.2551 3.84415 -4.42902
905 1 63.2589 17.9164 5.60468 -4.41227
906 1 64.9736 17.3269 3.86564 -4.2281
907 1 65.4799 18.9944 5.60468 -4.29232
1745 1 68.1615 16.2367 3.95466 -4.11265
1817 1 67.1031 18.4494 3.86497 -4.19474
2305 1 68.7128 17.9239 5.60468 -4.23394
1749 1 70.4523 17.3299 3.85503 -4.32985
2308 1 70.8555 19.0209 5.60468 -4.1509
2235 1 71.9737 16.7408 5.60468 -4.14884
1751 1 73.5143 17.2356 3.84423 -4.35126
2310 1 73.1026 18.9357 5.60468 -4.15963
1752 1 75.755 16.1227 3.84602 -4.44346
2240 1 75.231 17.7754 5.60468 -4.40672
1825 1 76.8749 18.3411 3.84652 -4.45213
2241 1 77.4391 16.6643 5.60468 -4.44478
2314 1 78.5456 18.8849 5.60468 -4.45057
1757 1 79.1047 17.2151 3.84728 -4.45046
1758 1 81.3329 16.091 3.84735 -4.44986
2246 1 80.7753 17.7611 5.60468 -4.45006
1831 1 82.4472 18.3071 3.84735 -4.44986
1762 1 84.6753 17.1833 3.8473 -4.44983
2247 1 83.0039 16.6372 5.60468 -4.44989
2320 1 84.1187 18.8533 5.60468 -4.44974
1764 1 86.9034 16.0594 3.84728 -4.44982
2252 1 86.3465 17.7295 5.60468 -4.4498
1836 1 88.0176 18.2758 3.84728 -4.44981
2254 1 88.5745 16.6056 5.60468 -4.44981
1768 1 90.2456 17.1519 3.84728 -4.44982
2325 1 89.6886 18.8221 5.60468 -4.44982
1771 1 92.4737 16.028 3.84729 -4.44982
1841 1 93.5877 18.2445 3.84729 -4.44982
2257 1 91.9167 17.6982 5.60468 -4.44982
2260 1 94.1448 16.5742 5.60468 -4.44982
1775 1 95.8159 17.1205 3.84729 -4.44982
2329 1 95.2588 18.7907 5.60468 -4.44982
2264 1 97.4869 17.6668 5.60468 -4.44982
1776 1 98.044 15.9966 3.84729 -4.44982
1846 1 99.158 18.213 3.84729 -4.44982
2265 1 99.7151 16.5428 5.60468 -4.44982
1780 1 101.386 17.0891 3.84729 -4.44982
2334 1 100.829 18.7593 5.60468 -4.44982
2271 1 103.057 17.6353 5.60468 -4.44982
1782 1 103.614 15.9651 3.84729 -4.44982
1851 1 104.728 18.1816 3.84729 -4.44982
2270 1 105.285 16.5113 5.60468 -4.44982
1786 1 106.957 17.0576 3.84729 -4.44982
2339 1 106.399 18.7278 5.60468 -4.44982
2275 1 108.628 17.6038 5.60468 -4.44982
1789 1 109.185 15.9336 3.84729 -4.44982
1857 1 110.299 18.1501 3.84729 -4.44982
2277 1 110.856 16.4799 5.60468 -4.44982
2346 1 111.97 18.6963 5.60468 -4.44982
1795 1 114.755 15.9021 3.84729 -4.44982
1792 1 112.527 17.0261 3.84729 -4.44982
2281 1 114.198 17.5723 5.60468 -4.44982
1862 1 115.869 18.1186 3.84729 -4.44982
2283 1 116.426 16.4484 5.60468 -4.44982
2352 1 117.54 18.6648 5.60468 -4.44982
1798 1 118.097 16.9946 3.84729 -4.44982
2287 1 119.768 17.5408 5.60468 -4.44982
1868 1 121.44 18.0871 3.84729 -4.4498
2289 1 121.997 16.4168 5.60468 -4.44983
2358 1 123.111 18.6333 5.60468 -4.44979
1804 1 123.668 16.9631 3.84729 -4.44977
2294 1 125.339 17.5095 5.60468 -4.44971
1810 1 129.24 16.9314 3.84729 -4.45023
1875 1 127.011 18.0554 3.84729 -4.45
2295 1 127.566 16.3858 5.60468 -4.44956
2364 1 128.683 18.6007 5.60468 -4.45099
2300 1 130.915 17.4737 5.60468 -4.44993
1881 1 132.568 18.0286 3.84729 -4.42145
1815 1 134.766 16.8492 3.84729 -4.19289
2303 1 133.156 16.3419 5.60468 -4.3377
2368 1 134.231 18.6044 5.60468 -4.29412
841 1 -1.74775 19.0784 3.84729 -4.18994
908 1 -0.113002 19.5944 5.60468 -4.24515
909 1 -0.715276 21.2279 3.84729 -4.1622
910 1 0.874693 21.7734 5.60468 -4.12212
912 1 1.98949 20.2277 3.84729 -4.48515
913 1 3.12321 21.7344 5.60468 -4.1585
911 1 4.09932 19.5283 5.60468 -4.35404
914 1 4.66874 21.161 3.84729 -4.37744
916 1 6.34976 20.6105 5.60468 -4.43718
918 1 8.02402 20.0419 3.84729 -4.45016
919 1 8.58264 21.7044 5.60468 -4.45011
917 1 9.70174 19.4739 5.60468 -4.44876
920 1 10.2576 21.1353 3.84729 -4.45017
921 1 12.4902 22.2282 3.84729 -4.44989
922 1 11.9328 20.5661 5.60468 -4.44955
923 1 15.2807 19.4267 5.60468 -4.44984
924 1 13.6067 19.9963 3.84729 -4.44981
925 1 14.1647 21.6588 5.60468 -4.44974
926 1 15.8388 21.0892 3.84729 -4.44981
927 1 18.071 22.182 3.84729 -4.44981
928 1 17.5129 20.5196 5.60468 -4.44982
929 1 19.187 19.95 3.84729 -4.44982
930 1 20.8612 19.3805 5.60468 -4.44981
931 1 19.7451 21.6125 5.60468 -4.44982
932 1 21.4192 21.0429 3.84729 -4.44982
933 1 23.0934 20.4734 5.60468 -4.44981
934 1 23.6514 22.1358 3.84729 -4.44981
935 1 24.7675 19.9038 3.84729 -4.44981
936 1 26.4417 19.3342 5.60468 -4.44981
937 1 25.3256 21.5662 5.60468 -4.44981
938 1 26.9997 20.9967 3.84729 -4.44981
939 1 28.6738 20.4271 5.60468 -4.44981
940 1 29.2319 22.0895 3.84729 -4.44982
941 1 30.348 19.8575 3.84729 -4.44982
942 1 30.906 21.52 5.60468 -4.44982
943 1 32.0221 19.288 5.60468 -4.44981
944 1 32.5802 20.9504 3.84729 -4.44982
945 1 34.8124 22.0433 3.84729 -4.44982
946 1 34.2543 20.3808 5.60468 -4.44982
947 1 35.9284 19.8113 3.84729 -4.44981
948 1 36.4865 21.4737 5.60468 -4.44982
879 1 37.6025 19.2417 5.60468 -4.44981
949 1 38.1606 20.9041 3.84729 -4.44982
950 1 39.8347 20.3345 5.60468 -4.44981
951 1 40.3928 21.997 3.84729 -4.44982
952 1 41.5087 19.765 3.84729 -4.44981
953 1 42.0668 21.4274 5.60468 -4.44981
885 1 43.1828 19.1954 5.60468 -4.44981
954 1 43.7409 20.8578 3.84729 -4.44981
955 1 45.4149 20.2882 5.60468 -4.44981
956 1 45.973 21.9506 3.84728 -4.44981
957 1 47.089 19.7186 3.84728 -4.44981
958 1 47.647 21.381 5.60468 -4.44981
892 1 48.7631 19.149 5.60468 -4.44981
959 1 49.3211 20.8114 3.84728 -4.44981
960 1 51.5531 21.9042 3.8473 -4.44981
961 1 50.9951 20.2418 5.60468 -4.4498
962 1 52.6693 19.6722 3.84735 -4.44977
963 1 53.2272 21.3345 5.60468 -4.4498
895 1 54.3436 19.1025 5.60468 -4.44971
965 1 54.9013 20.7648 3.84742 -4.44974
966 1 57.1332 21.8572 3.84732 -4.44974
967 1 56.5758 20.1948 5.60468 -4.44967
968 1 58.2511 19.6253 3.84711 -4.44993
969 1 58.8071 21.2869 5.60468 -4.44947
970 1 60.4833 20.7174 3.8467 -4.44938
972 1 62.1652 20.155 5.60468 -4.45128
973 1 62.7124 21.8094 3.84594 -4.43488
974 1 63.8219 19.576 3.8464 -4.42178
975 1 64.4151 21.2593 5.60468 -4.33809
976 1 66.031 20.7252 3.84161 -4.20982
1885 1 68.1824 21.8103 3.83236 -4.2148
2307 1 67.6445 20.1899 5.60468 -4.28586
1818 1 69.3274 19.5977 3.83914 -4.34662
2372 1 69.879 21.2217 5.60468 -4.30521
1822 1 71.9892 20.4966 3.834 -4.49672
2377 1 74.0671 21.1266 5.60468 -4.36121
1824 1 74.6409 19.4837 3.84337 -4.37672
1892 1 75.759 21.6784 3.84647 -4.44297
2313 1 76.315 20.0091 5.60468 -4.43987
2381 1 77.4408 22.2205 5.60468 -4.44542
1828 1 77.9899 20.5543 3.84724 -4.44983
2383 1 79.6641 21.0997 5.60468 -4.44889
1829 1 80.2188 19.4308 3.84741 -4.45004
1898 1 81.3339 21.6474 3.84739 -4.44987
2317 1 81.891 19.9769 5.60468 -4.44954
2387 1 83.0045 22.1939 5.60468 -4.44987
1832 1 83.5617 20.5236 3.84731 -4.4498
1834 1 85.7896 19.3997 3.84728 -4.44981
2390 1 85.2326 21.07 5.60468 -4.44983
1905 1 86.9035 21.6163 3.84728 -4.44982
2322 1 87.4606 19.946 5.60468 -4.44982
2393 1 88.5745 22.1626 5.60468 -4.44981
1837 1 89.1316 20.4924 3.84728 -4.44982
1839 1 91.3596 19.3684 3.84728 -4.44982
2396 1 90.8026 21.0387 5.60468 -4.44982
1911 1 92.4736 21.5849 3.84729 -4.44982
2327 1 93.0307 19.9147 5.60468 -4.44982
2401 1 94.1446 22.1312 5.60468 -4.44982
1843 1 94.7017 20.461 3.84729 -4.44982
2400 1 96.3728 21.0072 5.60468 -4.44982
1844 1 96.9299 19.337 3.84729 -4.44982
1916 1 98.0438 21.5535 3.84729 -4.44982
2332 1 98.6009 19.8833 5.60468 -4.44982
2407 1 99.7149 22.0997 5.60468 -4.44982
1848 1 100.272 20.4295 3.84729 -4.44982
1849 1 102.5 19.3055 3.84729 -4.44982
2406 1 101.943 20.9757 5.60468 -4.44982
2411 1 105.285 22.0682 5.60468 -4.44982
1922 1 103.614 21.522 3.84729 -4.44982
2337 1 104.171 19.8518 5.60468 -4.44982
1853 1 105.842 20.398 3.84729 -4.44982
1854 1 108.071 19.274 3.84729 -4.44982
2342 1 107.514 20.9442 5.60468 -4.44982
1928 1 109.185 21.4905 3.84729 -4.44982
1858 1 111.413 20.3665 3.84729 -4.44982
2343 1 109.742 19.8203 5.60468 -4.44982
2417 1 110.856 22.0367 5.60468 -4.44982
1860 1 113.641 19.2425 3.84729 -4.44982
2348 1 113.084 20.9127 5.60468 -4.44982
1933 1 114.755 21.459 3.84729 -4.44982
1864 1 116.983 20.335 3.84729 -4.44982
2349 1 115.312 19.7888 5.60468 -4.44982
2422 1 116.426 22.0052 5.60468 -4.44982
1866 1 119.211 19.211 3.84729 -4.44981
1938 1 120.326 21.4274 3.84729 -4.44983
2354 1 118.654 20.8812 5.60468 -4.44982
2355 1 120.883 19.7573 5.60468 -4.44981
1870 1 122.554 20.3035 3.84729 -4.44984
2426 1 121.997 21.9737 5.60468 -4.44983
1872 1 124.782 19.1795 3.84729 -4.44988
1943 1 125.895 21.3961 3.84729 -4.44969
2360 1 124.225 20.8497 5.60468 -4.44988
2361 1 126.453 19.7255 5.60468 -4.45009
1876 1 128.123 20.2723 3.84729 -4.44957
2431 1 127.566 21.9427 5.60468 -4.44956
1878 1 130.348 19.1486 3.84729 -4.44647
1948 1 131.468 21.3633 3.84729 -4.43607
2366 1 132.014 19.6994 5.60468 -4.41254
2367 1 129.793 20.8197 5.60468 -4.44682
1883 1 133.727 20.2465 3.84729 -4.2371
2439 1 133.156 21.8987 5.60468 -4.3377
977 1 -0.113002 2.92391 9.11946 -4.24515
978 1 -1.74775 2.40785 7.36207 -4.18994
979 1 0.470253 1.24327 7.36207 -4.31837
980 1 -1.25181 0.682379 9.11946 -4.24872
981 1 1.99137 1.77596 9.11946 -4.15687
983 1 3.52437 1.19749 7.36207 -4.35604
982 1 4.09932 2.85777 9.11946 -4.35404
984 1 5.26044 0.631189 9.11946 -4.40473
985 1 5.7854 2.27719 7.36207 -4.44291
986 1 7.47401 1.71306 9.11946 -4.44419
988 1 9.14241 1.13952 7.36207 -4.4506
1404 1 6.90863 0.0441049 7.36207 -4.45234
987 1 9.70174 2.80341 9.11946 -4.44876
990 1 10.8158 0.570236 9.11946 -4.45
991 1 11.3746 2.23287 7.36207 -4.44992
992 1 13.0484 1.66327 9.11946 -4.44988
993 1 15.2807 2.7562 9.11946 -4.44984
994 1 14.7226 1.09378 7.36207 -4.44984
996 1 16.3968 0.524262 9.11946 -4.4498
997 1 16.9548 2.18666 7.36207 -4.44982
998 1 18.629 1.61711 9.11946 -4.44981
1000 1 20.3031 1.04755 7.36207 -4.44981
1001 1 20.8612 2.70997 9.11946 -4.44981
1002 1 21.9773 0.47799 9.11946 -4.44981
1003 1 22.5353 2.14042 7.36207 -4.44981
1004 1 24.2095 1.57086 9.11946 -4.44981
1006 1 25.8836 1.0013 7.36207 -4.44981
1008 1 26.4417 2.66372 9.11946 -4.44981
1007 1 27.5578 0.431743 9.11946 -4.44981
1009 1 28.1158 2.09417 7.36207 -4.44981
1010 1 29.79 1.52461 9.11946 -4.44981
1011 1 30.348 3.18704 7.36207 -4.44981
1012 1 31.4641 0.955056 7.36207 -4.44982
1013 1 32.0222 2.61748 9.11946 -4.44982
1014 1 33.6963 2.04793 7.36207 -4.44982
1015 1 33.1382 0.385497 9.11946 -4.44982
1016 1 35.3704 1.47837 9.11946 -4.44982
1017 1 35.9285 3.14081 7.36207 -4.44982
1018 1 37.0446 0.908809 7.36207 -4.44982
1019 1 37.6027 2.57125 9.11946 -4.44982
1021 1 38.7187 0.339237 9.11946 -4.44982
1020 1 39.2768 2.00169 7.36207 -4.44982
1022 1 40.9509 1.43212 9.11946 -4.44982
1024 1 41.509 3.09458 7.36207 -4.44982
1023 1 42.6249 0.862526 7.36207 -4.44982
1025 1 43.1831 2.525 9.11946 -4.44982
1026 1 44.299 0.292919 9.11946 -4.44981
1027 1 44.8571 1.95541 7.36207 -4.44982
1028 1 46.5311 1.38578 9.11946 -4.44982
1030 1 47.0893 3.04829 7.36207 -4.44982
1029 1 48.2051 0.816135 7.36207 -4.44981
1031 1 48.7632 2.47864 9.11946 -4.44982
1032 1 49.8791 0.24647 9.11947 -4.4498
1033 1 50.4371 1.90895 7.36207 -4.4498
1034 1 52.1111 1.33922 9.11945 -4.44979
1037 1 52.6691 3.0017 7.36205 -4.44978
1035 1 54.343 2.43185 9.11942 -4.44974
1036 1 53.7851 0.769514 7.36202 -4.4498
1038 1 56.0173 1.86204 7.36202 -4.44983
1452 1 55.4593 0.199876 9.11937 -4.44989
1039 1 57.6917 1.29254 9.11949 -4.45019
1041 1 59.3644 0.722259 7.36233 -4.4497
1042 1 58.2494 2.95458 7.36206 -4.44982
1040 1 59.925 2.38616 9.11961 -4.45145
1043 1 61.5939 1.81556 7.36288 -4.44727
1459 1 61.0361 0.150267 9.12014 -4.44693
1044 1 63.259 1.24168 9.12138 -4.4128
1046 1 64.9562 0.66763 7.36499 -4.22921
1047 1 63.8179 2.90854 7.36248 -4.42083
1045 1 65.4812 2.3138 9.12158 -4.29603
2371 1 67.0978 1.76583 7.36616 -4.20632
1955 1 69.3152 2.9117 7.3601 -4.34458
2862 1 68.6825 1.20048 9.1245 -4.29167
2375 1 70.4509 0.64156 7.36652 -4.34133
2443 1 70.8397 2.3304 9.11531 -4.15975
2864 1 71.9802 0.0658083 9.12299 -4.14785
2378 1 73.5196 0.564254 7.36234 -4.34842
2445 1 73.0951 2.26652 9.11936 -4.16796
1960 1 74.6419 2.8142 7.36097 -4.37728
2868 1 75.2323 1.10649 9.11893 -4.40748
2382 1 76.8768 1.67094 7.36187 -4.45182
2450 1 78.5467 2.21492 9.11941 -4.45048
2384 1 79.106 0.544158 7.36193 -4.45055
1965 1 80.2189 2.76057 7.36202 -4.45005
2874 1 80.776 1.09056 9.11938 -4.45008
2388 1 82.4473 1.63673 7.36205 -4.44986
2389 1 84.6754 0.512859 7.36208 -4.44983
2457 1 84.1184 2.18307 9.11946 -4.44975
1971 1 85.7892 2.72952 7.36208 -4.44981
2879 1 86.3464 1.05919 9.11947 -4.4498
2394 1 88.0173 1.60555 7.36207 -4.44982
2395 1 90.2454 0.481566 7.36207 -4.44982
2463 1 89.6882 2.15185 9.11946 -4.44982
1978 1 91.3593 2.6981 7.36207 -4.44982
2399 1 93.5875 1.5741 7.36207 -4.44982
2885 1 91.9164 1.02785 9.11946 -4.44982
2402 1 95.8157 0.450109 7.36207 -4.44982
2468 1 95.2586 2.12034 9.11946 -4.44982
1984 1 96.9297 2.66656 7.36207 -4.44982
2892 1 97.4868 0.996347 9.11946 -4.44982
2405 1 99.1579 1.54258 7.36207 -4.44982
1990 1 102.5 2.63502 7.36207 -4.44982
2408 1 101.386 0.418596 7.36207 -4.44982
2474 1 100.829 2.0888 9.11946 -4.44982
2898 1 103.057 0.964824 9.11946 -4.44982
2412 1 104.728 1.51105 7.36207 -4.44982
2478 1 104.171 3.18125 9.11946 -4.44982
1996 1 108.071 2.60351 7.36207 -4.44982
2413 1 106.956 0.38708 7.36207 -4.44982
2480 1 106.399 2.05728 9.11946 -4.44982
2902 1 108.628 0.933309 9.11946 -4.44982
2416 1 110.299 1.47954 7.36207 -4.44982
2484 1 109.742 3.14974 9.11946 -4.44982
2487 1 111.97 2.02577 9.11946 -4.44982
2002 1 113.641 2.572 7.36207 -4.44982
2418 1 112.527 0.355572 7.36207 -4.44982
2907 1 114.198 0.901804 9.11946 -4.44982
2421 1 115.869 1.44804 7.36207 -4.44982
2493 1 117.54 1.99427 9.11946 -4.44982
2490 1 115.312 3.11824 9.11946 -4.44982
2008 1 119.211 2.54051 7.36207 -4.44981
2423 1 118.097 0.324068 7.36207 -4.44982
2912 1 119.768 0.870301 9.11946 -4.44982
2497 1 120.883 3.08675 9.11946 -4.44981
2427 1 121.44 1.41656 7.36207 -4.4498
2499 1 123.111 1.96281 9.11946 -4.44979
2428 1 123.668 0.292624 7.36207 -4.44977
2014 1 124.782 2.50894 7.36207 -4.44988
2917 1 125.339 0.838941 9.11946 -4.44971
2503 1 126.453 3.05495 9.11946 -4.45009
2432 1 127.011 1.38488 7.36207 -4.45
2433 1 129.24 0.260898 7.36207 -4.45023
2505 1 128.683 1.93014 9.11946 -4.45099
2020 1 130.348 2.47807 7.36207 -4.44647
2922 1 130.915 0.803172 9.11946 -4.44993
2438 1 132.568 1.35808 7.36207 -4.42145
2509 1 132.014 3.02888 9.11946 -4.41254
2437 1 134.766 0.178663 7.36207 -4.19289
2924 1 134.231 1.93384 9.11946 -4.29412
1048 1 -0.715277 4.55739 7.36207 -4.1622
1049 1 0.874692 5.1029 9.11946 -4.12212
1050 1 -1.25181 6.23922 9.11946 -4.24872
1051 1 1.98948 3.5572 7.36207 -4.48515
1052 1 3.12321 5.06391 9.11946 -4.1585
1053 1 4.66874 4.49045 7.36207 -4.37744
1054 1 5.26044 6.18803 9.11946 -4.40473
1055 1 6.34976 3.93995 9.11946 -4.43718
1056 1 6.90862 5.60094 7.36207 -4.45234
989 1 8.02402 3.37138 7.36207 -4.45016
1057 1 8.58264 5.0339 9.11946 -4.45011
1058 1 10.2576 4.46477 7.36207 -4.45017
1059 1 10.8158 6.12707 9.11946 -4.45
1060 1 11.9328 3.8956 9.11946 -4.44955
1061 1 12.4902 5.55772 7.36207 -4.44989
995 1 13.6067 3.3258 7.36207 -4.44981
1062 1 14.1647 4.98828 9.11946 -4.44974
1063 1 15.8388 4.41866 7.36207 -4.44981
1064 1 16.3968 6.0811 9.11946 -4.4498
1065 1 17.5129 3.84908 9.11946 -4.44982
1066 1 18.0709 5.51152 7.36207 -4.44981
999 1 19.187 3.27953 7.36207 -4.44982
1067 1 19.7451 4.94195 9.11946 -4.44982
1069 1 21.4192 4.3724 7.36207 -4.44982
1068 1 21.9773 6.03482 9.11946 -4.44981
1070 1 23.0934 3.80284 9.11946 -4.44981
1071 1 23.6514 5.46526 7.36207 -4.44981
1005 1 24.7675 3.23328 7.36207 -4.44981
1072 1 25.3256 4.8957 9.11946 -4.44981
1074 1 26.9997 4.32615 7.36207 -4.44981
1073 1 27.5577 5.98857 9.11946 -4.44981
1076 1 28.6739 3.75659 9.11946 -4.44981
1077 1 29.2319 5.41901 7.36207 -4.44981
1078 1 30.9061 4.84946 9.11946 -4.44981
1080 1 32.5802 4.27991 7.36207 -4.44981
1079 1 33.1383 5.94233 9.11946 -4.44981
1082 1 34.2544 3.71036 9.11946 -4.44982
1083 1 34.8124 5.37278 7.36207 -4.44981
1084 1 36.4866 4.80323 9.11946 -4.44982
1086 1 38.1607 4.23369 7.36207 -4.44982
1087 1 38.7188 5.89611 9.11946 -4.44982
1088 1 39.8349 3.66414 9.11946 -4.44982
1089 1 40.393 5.32658 7.36207 -4.44982
1090 1 42.0671 4.75703 9.11946 -4.44982
1092 1 43.7412 4.18748 7.36207 -4.44982
1093 1 44.2994 5.84994 9.11946 -4.44982
1094 1 45.4153 3.6179 9.11946 -4.44982
1095 1 45.9735 5.28039 7.36207 -4.44982
1096 1 47.6475 4.7108 9.11946 -4.44982
1098 1 49.8798 5.80371 9.11946 -4.44982
1099 1 49.3215 4.14118 7.36207 -4.44982
1100 1 50.9953 3.57148 9.11946 -4.44982
1101 1 51.5537 5.23405 7.36206 -4.44983
1102 1 53.2275 4.6643 9.11944 -4.44984
1103 1 53.7859 6.32695 7.36204 -4.44985
1104 1 55.4596 5.75718 9.11941 -4.44993
1105 1 54.901 4.09436 7.36204 -4.44975
1106 1 56.5746 3.5243 9.11942 -4.44963
1107 1 57.1326 5.1871 7.36199 -4.4497
1108 1 58.8054 4.61669 9.11937 -4.44942
1110 1 59.3633 6.28029 7.36188 -4.4497
1109 1 60.4813 4.04726 7.36208 -4.44958
1111 1 61.0338 5.70916 9.1191 -4.4468
1112 1 62.1622 3.48367 9.11957 -4.45123
1113 1 62.71 5.14101 7.36166 -4.43431
1115 1 64.4121 4.58609 9.11899 -4.33645
1116 1 64.9581 6.22309 7.36103 -4.23081
1114 1 66.0305 4.04899 7.36169 -4.21055
2026 1 68.1802 5.13901 7.35743 -4.21733
2441 1 67.6474 3.4971 9.11882 -4.28366
2440 1 69.8849 4.54662 9.11414 -4.31145
2027 1 70.4509 6.2118 7.36123 -4.33943
1957 1 71.9908 3.82998 7.35774 -4.4951
2515 1 71.9776 5.6194 9.11804 -4.15133
2031 1 73.5208 6.1238 7.36172 -4.34738
2446 1 74.0653 4.45755 9.11853 -4.36352
1961 1 75.7591 5.00953 7.36146 -4.44298
2449 1 76.3166 3.3404 9.11894 -4.43925
1964 1 77.9904 3.88485 7.36191 -4.44956
